,station_id,year,month,day,rides
2484,41500,2019,10,22,2874
2485,41500,2019,10,23,2956
2486,41500,2019,10,24,2824
2487,41500,2019,10,25,2679
2488,41500,2019,10,26,1327
2489,41500,2019,10,27,1109
2490,41500,2019,10,28,2718
2491,41500,2019,10,29,3025
2492,41500,2019,10,30,2784
2493,41500,2019,10,31,2738
2494,41500,2019,11,1,2682
2495,41500,2019,11,2,1457
2496,41500,2019,11,3,1022
2497,41500,2019,11,4,2803
2498,41500,2019,11,5,2892
2499,41500,2019,11,6,2927
2500,41500,2019,11,7,2962
2501,41500,2019,11,8,2580
2502,41500,2019,11,9,1368
2503,41500,2019,11,10,1007
2504,41500,2019,11,11,2477
2505,41500,2019,11,12,2802
2506,41500,2019,11,13,2764
2507,41500,2019,11,14,2935
2508,41500,2019,11,15,2668
2509,41500,2019,11,16,1531
2510,41500,2019,11,17,1080
2511,41500,2019,11,18,2636
2512,41500,2019,11,19,2850
2513,41500,2019,11,20,2892
2514,41500,2019,11,21,2806
2515,41500,2019,11,22,2796
2516,41500,2019,11,23,1665
2517,41500,2019,11,24,1069
2518,41500,2019,11,25,2604
2519,41500,2019,11,26,2663
2520,41500,2019,11,27,2085
2521,41500,2019,11,28,403
2522,41500,2019,11,29,1105
2523,41500,2019,11,30,1018
2524,41500,2019,12,1,802
2525,41500,2019,12,2,2533
2526,41500,2019,12,3,2838
2527,41500,2019,12,4,2804
2528,41500,2019,12,5,2871
2529,41500,2019,12,6,2665
2530,41500,2019,12,7,1592
2531,41500,2019,12,8,960
2532,41500,2019,12,9,2582
2533,41500,2019,12,10,2650
2534,41500,2019,12,11,2636
2535,41500,2019,12,12,2695
2536,41500,2019,12,13,2614
2537,41500,2019,12,14,1416
2538,41500,2019,12,15,934
2539,41500,2019,12,16,2654
2540,41500,2019,12,17,2759
2541,41500,2019,12,18,2713
2542,41500,2019,12,19,2726
2543,41500,2019,12,20,2587
2544,41500,2019,12,21,1265
2545,41500,2019,12,22,966
2546,41500,2019,12,23,1643
2547,41500,2019,12,24,881
2548,41500,2019,12,25,261
2549,41500,2019,12,26,1215
2550,41500,2019,12,27,1532
2551,41500,2019,12,28,953
2552,41500,2019,12,29,757
2553,41500,2019,12,30,1778
2554,41500,2019,12,31,1685
2555,41440,2019,1,1,464
2556,41440,2019,1,2,1770
2557,41440,2019,1,3,1930
2558,41440,2019,1,4,1897
2559,41440,2019,1,5,1026
2560,41440,2019,1,6,680
2561,41440,2019,1,7,2544
2562,41440,2019,1,8,2744
2563,41440,2019,1,9,2666
2564,41440,2019,1,10,2630
2565,41440,2019,1,11,2568
2566,41440,2019,1,12,1029
2567,41440,2019,1,13,671
2568,41440,2019,1,14,2551
2569,41440,2019,1,15,2684
2570,41440,2019,1,16,2696
2571,41440,2019,1,17,2679
2572,41440,2019,1,18,2592
2573,41440,2019,1,19,1012
2574,41440,2019,1,20,642
2575,41440,2019,1,21,1214
2576,41440,2019,1,22,2605
2577,41440,2019,1,23,2600
2578,41440,2019,1,24,2551
2579,41440,2019,1,25,2106
2580,41440,2019,1,26,756
2581,41440,2019,1,27,600
2582,41440,2019,1,28,2634
2583,41440,2019,1,29,2048
2584,41440,2019,1,30,209
2585,41440,2019,1,31,685
2586,41440,2019,2,1,2190
2587,41440,2019,2,2,952
2588,41440,2019,2,3,651
2589,41440,2019,2,4,2647
2590,41440,2019,2,5,2698
2591,41440,2019,2,6,2709
2592,41440,2019,2,7,2660
2593,41440,2019,2,8,2343
2594,41440,2019,2,9,981
2595,41440,2019,2,10,637
2596,41440,2019,2,11,2505
2597,41440,2019,2,12,2669
2598,41440,2019,2,13,2701
2599,41440,2019,2,14,2716
2600,41440,2019,2,15,2403
2601,41440,2019,2,16,960
2602,41440,2019,2,17,651
2603,41440,2019,2,18,1572
2604,41440,2019,2,19,2659
2605,41440,2019,2,20,2637
2606,41440,2019,2,21,2616
2607,41440,2019,2,22,2536
2608,41440,2019,2,23,847
2609,41440,2019,2,24,611
2610,41440,2019,2,25,2465
2611,41440,2019,2,26,2565
2612,41440,2019,2,27,2607
2613,41440,2019,2,28,2538
2614,41440,2019,3,1,2468
2615,41440,2019,3,2,1109
2616,41440,2019,3,3,619
2617,41440,2019,3,4,2405
2618,41440,2019,3,5,2529
2619,41440,2019,3,6,2662
2620,41440,2019,3,7,2588
2621,41440,2019,3,8,2543
2622,41440,2019,3,9,986
2623,41440,2019,3,10,666
2624,41440,2019,3,11,2676
2625,41440,2019,3,12,2836
2626,41440,2019,3,13,2786
2627,41440,2019,3,14,2777
2628,41440,2019,3,15,2609
2629,41440,2019,3,16,1790
2630,41440,2019,3,17,718
2631,41440,2019,3,18,2706
2632,41440,2019,3,19,2728
2633,41440,2019,3,20,2691
2634,41440,2019,3,21,2668
2635,41440,2019,3,22,2515
2636,41440,2019,3,23,1156
2637,41440,2019,3,24,705
2638,41440,2019,3,25,2567
2639,41440,2019,3,26,2795
2640,41440,2019,3,27,2755
2641,41440,2019,3,28,2662
2642,41440,2019,3,29,2520
2643,41440,2019,3,30,1006
2644,41440,2019,3,31,694
2645,41440,2019,4,1,2733
2646,41440,2019,4,2,2718
2647,41440,2019,4,3,2809
2648,41440,2019,4,4,2747
2649,41440,2019,4,5,2238
2650,41440,2019,4,6,1115
2651,41440,2019,4,7,669
2652,41440,2019,4,8,2633
2653,41440,2019,4,9,2488
2654,41440,2019,4,10,2516
2655,41440,2019,4,11,2415
2656,41440,2019,4,12,2501
2657,41440,2019,4,13,1064
2658,41440,2019,4,14,514
2659,41440,2019,4,15,2146
2660,41440,2019,4,16,2197
2661,41440,2019,4,17,2209
2662,41440,2019,4,18,2116
2663,41440,2019,4,19,1744
2664,41440,2019,4,20,886
2665,41440,2019,4,21,549
2666,41440,2019,4,22,2479
2667,41440,2019,4,23,2716
2668,41440,2019,4,24,2752
2669,41440,2019,4,25,2691
2670,41440,2019,4,26,2529
2671,41440,2019,4,27,890
2672,41440,2019,4,28,721
2673,41440,2019,4,29,2483
2674,41440,2019,4,30,2583
2675,41440,2019,5,1,2712
2676,41440,2019,5,2,2594
2677,41440,2019,5,3,2556
2678,41440,2019,5,4,1105
2679,41440,2019,5,5,858
2680,41440,2019,5,6,2592
2681,41440,2019,5,7,2696
2682,41440,2019,5,8,2888
2683,41440,2019,5,9,2706
2684,41440,2019,5,10,2615
2685,41440,2019,5,11,1002
2686,41440,2019,5,12,652
2687,41440,2019,5,13,2686
2688,41440,2019,5,14,2836
2689,41440,2019,5,15,2805
2690,41440,2019,5,16,2720
2691,41440,2019,5,17,2410
2692,41440,2019,5,18,998
2693,41440,2019,5,19,749
2694,41440,2019,5,20,2594
2695,41440,2019,5,21,2738
2696,41440,2019,5,22,2805
2697,41440,2019,5,23,2762
2698,41440,2019,5,24,2403
2699,41440,2019,5,25,1130
2700,41440,2019,5,26,791
2701,41440,2019,5,27,523
2702,41440,2019,5,28,2736
2703,41440,2019,5,29,2850
2704,41440,2019,5,30,2875
2705,41440,2019,5,31,2727
2706,41440,2019,6,1,1181
2707,41440,2019,6,2,870
2708,41440,2019,6,3,2753
2709,41440,2019,6,4,2832
2710,41440,2019,6,5,2911
2711,41440,2019,6,6,2761
2712,41440,2019,6,7,2684
2713,41440,2019,6,8,1304
2714,41440,2019,6,9,872
2715,41440,2019,6,10,2669
2716,41440,2019,6,11,2683
2717,41440,2019,6,12,2514
2718,41440,2019,6,13,2675
2719,41440,2019,6,14,2609
2720,41440,2019,6,15,1003
2721,41440,2019,6,16,771
2722,41440,2019,6,17,2485
2723,41440,2019,6,18,2713
2724,41440,2019,6,19,2704
2725,41440,2019,6,20,2677
2726,41440,2019,6,21,2220
2727,41440,2019,6,22,1210
2728,41440,2019,6,23,723
2729,41440,2019,6,24,2298
2730,41440,2019,6,25,2527
2731,41440,2019,6,26,2353
2732,41440,2019,6,27,2302
2733,41440,2019,6,28,2231
2734,41440,2019,6,29,1083
2735,41440,2019,6,30,1048
2736,41440,2019,7,1,2198
2737,41440,2019,7,2,2173
2738,41440,2019,7,3,2078
2739,41440,2019,7,4,744
2740,41440,2019,7,5,1248
2741,41440,2019,7,6,958
2742,41440,2019,7,7,714
2743,41440,2019,7,8,2308
2744,41440,2019,7,9,2382
2745,41440,2019,7,10,2387
2746,41440,2019,7,11,2437
2747,41440,2019,7,12,2238
2748,41440,2019,7,13,1170
2749,41440,2019,7,14,850
2750,41440,2019,7,15,2282
2751,41440,2019,7,16,2456
2752,41440,2019,7,17,2338
2753,41440,2019,7,18,2202
2754,41440,2019,7,19,2120
2755,41440,2019,7,20,1026
2756,41440,2019,7,21,805
2757,41440,2019,7,22,2206
2758,41440,2019,7,23,2344
2759,41440,2019,7,24,2335
2760,41440,2019,7,25,2349
2761,41440,2019,7,26,2218
2762,41440,2019,7,27,1054
2763,41440,2019,7,28,829
2764,41440,2019,7,29,2212
2765,41440,2019,7,30,2426
2766,41440,2019,7,31,2379
2767,41440,2019,8,1,2479
2768,41440,2019,8,2,2409
2769,41440,2019,8,3,1294
2770,41440,2019,8,4,1049
2771,41440,2019,8,5,2275
2772,41440,2019,8,6,2291
2773,41440,2019,8,7,2285
2774,41440,2019,8,8,2308
2775,41440,2019,8,9,2189
2776,41440,2019,8,10,1126
2777,41440,2019,8,11,783
2778,41440,2019,8,12,2162
2779,41440,2019,8,13,2265
2780,41440,2019,8,14,2289
2781,41440,2019,8,15,2281
2782,41440,2019,8,16,2136
2783,41440,2019,8,17,1085
2784,41440,2019,8,18,734
2785,41440,2019,8,19,2260
2786,41440,2019,8,20,2366
2787,41440,2019,8,21,2426
2788,41440,2019,8,22,2431
2789,41440,2019,8,23,2142
2790,41440,2019,8,24,1084
2791,41440,2019,8,25,729
2792,41440,2019,8,26,2118
2793,41440,2019,8,27,2385
2794,41440,2019,8,28,2360
2795,41440,2019,8,29,2418
2796,41440,2019,8,30,2080
2797,41440,2019,8,31,1100
2798,41440,2019,9,1,852
2799,41440,2019,9,2,788
2800,41440,2019,9,3,2641
2801,41440,2019,9,4,2667
2802,41440,2019,9,5,2829
2803,41440,2019,9,6,2679
2804,41440,2019,9,7,1126
2805,41440,2019,9,8,724
2806,41440,2019,9,9,2677
2807,41440,2019,9,10,2789
2808,41440,2019,9,11,2769
2809,41440,2019,9,12,2809
2810,41440,2019,9,13,2694
2811,41440,2019,9,14,1181
2812,41440,2019,9,15,847
2813,41440,2019,9,16,2730
2814,41440,2019,9,17,2795
2815,41440,2019,9,18,2787
2816,41440,2019,9,19,2862
2817,41440,2019,9,20,2713
2818,41440,2019,9,21,1168
2819,41440,2019,9,22,720
2820,41440,2019,9,23,2775
2821,41440,2019,9,24,2857
2822,41440,2019,9,25,2841
2823,41440,2019,9,26,2883
2824,41440,2019,9,27,2380
2825,41440,2019,9,28,1032
2826,41440,2019,9,29,760
2827,41440,2019,9,30,2667
2828,41440,2019,10,1,2777
2829,41440,2019,10,2,2762
2830,41440,2019,10,3,2864
2831,41440,2019,10,4,2542
2832,41440,2019,10,5,1186
2833,41440,2019,10,6,883
2834,41440,2019,10,7,2724
2835,41440,2019,10,8,2810
2836,41440,2019,10,9,2717
2837,41440,2019,10,10,2760
2838,41440,2019,10,11,2541
2839,41440,2019,10,12,1098
2840,41440,2019,10,13,1041
2841,41440,2019,10,14,2012
2842,41440,2019,10,15,2771
2843,41440,2019,10,16,2764
2844,41440,2019,10,17,2397
2845,41440,2019,10,18,2311
2846,41440,2019,10,19,1169
2847,41440,2019,10,20,827
2848,41440,2019,10,21,2370
2849,41440,2019,10,22,2435
2850,41440,2019,10,23,2591
2851,41440,2019,10,24,2374
2852,41440,2019,10,25,2257
2853,41440,2019,10,26,870
2854,41440,2019,10,27,781
2855,41440,2019,10,28,2352
2856,41440,2019,10,29,2520
2857,41440,2019,10,30,2367
2858,41440,2019,10,31,2221
2859,41440,2019,11,1,2560
2860,41440,2019,11,2,974
2861,41440,2019,11,3,709
2862,41440,2019,11,4,2708
2863,41440,2019,11,5,2758
2864,41440,2019,11,6,2764
2865,41440,2019,11,7,2746
2866,41440,2019,11,8,2200
2867,41440,2019,11,9,1062
2868,41440,2019,11,10,654
2869,41440,2019,11,11,1923
2870,41440,2019,11,12,2656
2871,41440,2019,11,13,2669
2872,41440,2019,11,14,2423
2873,41440,2019,11,15,2526
2874,41440,2019,11,16,1174
2875,41440,2019,11,17,713
2876,41440,2019,11,18,2693
2877,41440,2019,11,19,2720
2878,41440,2019,11,20,2755
2879,41440,2019,11,21,2612
2880,41440,2019,11,22,2711
2881,41440,2019,11,23,1112
2882,41440,2019,11,24,750
2883,41440,2019,11,25,2548
2884,41440,2019,11,26,2426
2885,41440,2019,11,27,1832
2886,41440,2019,11,28,293
2887,41440,2019,11,29,860
2888,41440,2019,11,30,669
2889,41440,2019,12,1,553
2890,41440,2019,12,2,2516
2891,41440,2019,12,3,2682
2892,41440,2019,12,4,2688
2893,41440,2019,12,5,2777
2894,41440,2019,12,6,2611
2895,41440,2019,12,7,1347
2896,41440,2019,12,8,729
2897,41440,2019,12,9,2539
2898,41440,2019,12,10,2641
2899,41440,2019,12,11,2567
2900,41440,2019,12,12,2586
2901,41440,2019,12,13,2512
2902,41440,2019,12,14,1102
2903,41440,2019,12,15,715
2904,41440,2019,12,16,2524
2905,41440,2019,12,17,2665
2906,41440,2019,12,18,2548
2907,41440,2019,12,19,2563
2908,41440,2019,12,20,2372
2909,41440,2019,12,21,988
2910,41440,2019,12,22,622
2911,41440,2019,12,23,1429
2912,41440,2019,12,24,652
2913,41440,2019,12,25,166
2914,41440,2019,12,26,974
2915,41440,2019,12,27,1126
2916,41440,2019,12,28,726
2917,41440,2019,12,29,598
2918,41440,2019,12,30,1465
2919,41440,2019,12,31,1370
2920,41660,2019,1,1,6732
2921,41660,2019,1,2,18534
2922,41660,2019,1,3,19893
2923,41660,2019,1,4,20014
2924,41660,2019,1,5,9448
2925,41660,2019,1,6,6332
2926,41660,2019,1,7,19556
2927,41660,2019,1,8,20698
2928,41660,2019,1,9,20486
2929,41660,2019,1,10,20538
2930,41660,2019,1,11,20527
2931,41660,2019,1,12,9280
2932,41660,2019,1,13,6353
2933,41660,2019,1,14,21027
2934,41660,2019,1,15,21480
2935,41660,2019,1,16,21425
2936,41660,2019,1,17,21341
2937,41660,2019,1,18,20796
2938,41660,2019,1,19,8959
2939,41660,2019,1,20,6564
2940,41660,2019,1,21,11401
2941,41660,2019,1,22,21745
2942,41660,2019,1,23,21688
2943,41660,2019,1,24,21328
2944,41660,2019,1,25,19613
2945,41660,2019,1,26,8861
2946,41660,2019,1,27,6128
2947,41660,2019,1,28,20542
2948,41660,2019,1,29,18333
2949,41660,2019,1,30,2913
2950,41660,2019,1,31,7514
2951,41660,2019,2,1,20205
2952,41660,2019,2,2,9219
2953,41660,2019,2,3,6470
2954,41660,2019,2,4,20939
2955,41660,2019,2,5,21834
2956,41660,2019,2,6,21237
2957,41660,2019,2,7,22315
2958,41660,2019,2,8,19882
2959,41660,2019,2,9,10346
2960,41660,2019,2,10,6707
2961,41660,2019,2,11,20970
2962,41660,2019,2,12,20158
2963,41660,2019,2,13,21301
2964,41660,2019,2,14,22003
2965,41660,2019,2,15,20976
2966,41660,2019,2,16,10634
2967,41660,2019,2,17,7594
2968,41660,2019,2,18,14154
2969,41660,2019,2,19,21458
2970,41660,2019,2,20,20981
2971,41660,2019,2,21,20896
2972,41660,2019,2,22,20421
2973,41660,2019,2,23,9935
2974,41660,2019,2,24,7011
2975,41660,2019,2,25,20406
2976,41660,2019,2,26,21010
2977,41660,2019,2,27,21176
2978,41660,2019,2,28,21292
2979,41660,2019,3,1,19865
2980,41660,2019,3,2,9935
2981,41660,2019,3,3,6627
2982,41660,2019,3,4,18845
2983,41660,2019,3,5,21343
2984,41660,2019,3,6,21165
2985,41660,2019,3,7,20727
2986,41660,2019,3,8,20156
2987,41660,2019,3,9,9411
2988,41660,2019,3,10,6659
2989,41660,2019,3,11,20687
2990,41660,2019,3,12,21201
2991,41660,2019,3,13,21185
2992,41660,2019,3,14,21115
2993,41660,2019,3,15,21394
2994,41660,2019,3,16,21768
2995,41660,2019,3,17,8446
2996,41660,2019,3,18,20833
2997,41660,2019,3,19,21221
2998,41660,2019,3,20,20893
2999,41660,2019,3,21,20847
3000,41660,2019,3,22,20082
3001,41660,2019,3,23,10785
3002,41660,2019,3,24,7165
3003,41660,2019,3,25,20550
3004,41660,2019,3,26,20586
3005,41660,2019,3,27,20278
3006,41660,2019,3,28,20263
3007,41660,2019,3,29,19554
3008,41660,2019,3,30,9972
3009,41660,2019,3,31,6842
3010,41660,2019,4,1,20258
3011,41660,2019,4,2,20748
3012,41660,2019,4,3,21248
3013,41660,2019,4,4,21371
3014,41660,2019,4,5,20974
3015,41660,2019,4,6,12248
3016,41660,2019,4,7,7449
3017,41660,2019,4,8,21482
3018,41660,2019,4,9,20851
3019,41660,2019,4,10,21824
3020,41660,2019,4,11,21424
3021,41660,2019,4,12,21089
3022,41660,2019,4,13,12418
3023,41660,2019,4,14,6006
3024,41660,2019,4,15,19090
3025,41660,2019,4,16,19477
3026,41660,2019,4,17,19270
3027,41660,2019,4,18,19350
3028,41660,2019,4,19,19396
3029,41660,2019,4,20,11358
3030,41660,2019,4,21,7663
3031,41660,2019,4,22,19168
3032,41660,2019,4,23,21935
3033,41660,2019,4,24,21988
3034,41660,2019,4,25,22354
3035,41660,2019,4,26,20885
3036,41660,2019,4,27,9463
3037,41660,2019,4,28,7834
3038,41660,2019,4,29,19473
3039,41660,2019,4,30,20549
3040,41660,2019,5,1,20206
3041,41660,2019,5,2,20846
3042,41660,2019,5,3,22586
3043,41660,2019,5,4,12612
3044,41660,2019,5,5,9344
3045,41660,2019,5,6,20600
3046,41660,2019,5,7,21586
3047,41660,2019,5,8,21719
3048,41660,2019,5,9,21479
3049,41660,2019,5,10,22412
3050,41660,2019,5,11,12993
3051,41660,2019,5,12,8525
3052,41660,2019,5,13,19636
3053,41660,2019,5,14,20209
3054,41660,2019,5,15,19818
3055,41660,2019,5,16,19637
3056,41660,2019,5,17,20052
3057,41660,2019,5,18,11090
3058,41660,2019,5,19,8298
3059,41660,2019,5,20,21273
3060,41660,2019,5,21,21143
3061,41660,2019,5,22,21985
3062,41660,2019,5,23,21757
3063,41660,2019,5,24,20097
3064,41660,2019,5,25,12075
3065,41660,2019,5,26,10159
3066,41660,2019,5,27,7285
3067,41660,2019,5,28,20022
3068,41660,2019,5,29,20250
3069,41660,2019,5,30,20788
3070,41660,2019,5,31,21120
3071,41660,2019,6,1,9820
3072,41660,2019,6,2,8255
3073,41660,2019,6,3,21195
3074,41660,2019,6,4,21628
3075,41660,2019,6,5,22230
3076,41660,2019,6,6,23477
3077,41660,2019,6,7,23223
3078,41660,2019,6,8,14944
3079,41660,2019,6,9,9406
3080,41660,2019,6,10,20496
3081,41660,2019,6,11,21575
3082,41660,2019,6,12,20478
3083,41660,2019,6,13,22408
3084,41660,2019,6,14,24291
3085,41660,2019,6,15,12107
3086,41660,2019,6,16,8857
3087,41660,2019,6,17,20472
3088,41660,2019,6,18,23461
3089,41660,2019,6,19,23182
3090,41660,2019,6,20,23679
3091,41660,2019,6,21,21039
3092,41660,2019,6,22,13005
3093,41660,2019,6,23,8271
3094,41660,2019,6,24,18935
3095,41660,2019,6,25,22356
3096,41660,2019,6,26,23765
3097,41660,2019,6,27,23783
3098,41660,2019,6,28,21762
3099,41660,2019,6,29,12805
3100,41660,2019,6,30,16568
3101,41660,2019,7,1,20599
3102,41660,2019,7,2,21239
3103,41660,2019,7,3,20291
3104,41660,2019,7,4,10080
3105,41660,2019,7,5,14499
3106,41660,2019,7,6,11552
3107,41660,2019,7,7,8660
3108,41660,2019,7,8,20389
3109,41660,2019,7,9,22554
3110,41660,2019,7,10,21676
3111,41660,2019,7,11,22365
3112,41660,2019,7,12,23861
3113,41660,2019,7,13,14035
3114,41660,2019,7,14,9541
3115,41660,2019,7,15,22091
3116,41660,2019,7,16,23355
3117,41660,2019,7,17,23602
3118,41660,2019,7,18,21003
3119,41660,2019,7,19,23034
3120,41660,2019,7,20,13291
3121,41660,2019,7,21,10579
3122,41660,2019,7,22,21059
3123,41660,2019,7,23,21687
3124,41660,2019,7,24,22467
3125,41660,2019,7,25,22667
3126,41660,2019,7,26,20705
3127,41660,2019,7,27,11719
3128,41660,2019,7,28,8415
3129,41660,2019,7,29,19540
3130,41660,2019,7,30,21453
3131,41660,2019,7,31,22374
3132,41660,2019,8,1,22473
3133,41660,2019,8,2,23832
3134,41660,2019,8,3,14266
3135,41660,2019,8,4,11210
3136,41660,2019,8,5,22427
3137,41660,2019,8,6,22921
3138,41660,2019,8,7,23080
3139,41660,2019,8,8,21436
3140,41660,2019,8,9,21933
3141,41660,2019,8,10,12253
3142,41660,2019,8,11,9291
3143,41660,2019,8,12,20029
3144,41660,2019,8,13,20701
3145,41660,2019,8,14,20706
3146,41660,2019,8,15,20186
3147,41660,2019,8,16,18870
3148,41660,2019,8,17,12047
3149,41660,2019,8,18,7835
3150,41660,2019,8,19,19402
3151,41660,2019,8,20,21143
3152,41660,2019,8,21,21756
3153,41660,2019,8,22,22411
3154,41660,2019,8,23,22204
3155,41660,2019,8,24,12943
3156,41660,2019,8,25,9171
3157,41660,2019,8,26,20047
3158,41660,2019,8,27,20924
3159,41660,2019,8,28,21348
3160,41660,2019,8,29,21217
3161,41660,2019,8,30,21508
3162,41660,2019,8,31,13328
3163,41660,2019,9,1,11148
3164,41660,2019,9,2,9537
3165,41660,2019,9,3,21646
3166,41660,2019,9,4,21346
3167,41660,2019,9,5,22622
3168,41660,2019,9,6,21536
3169,41660,2019,9,7,11867
3170,41660,2019,9,8,8435
3171,41660,2019,9,9,20812
3172,41660,2019,9,10,21844
3173,41660,2019,9,11,22021
3174,41660,2019,9,12,21881
3175,41660,2019,9,13,24388
3176,41660,2019,9,14,14822
3177,41660,2019,9,15,10901
3178,41660,2019,9,16,22223
3179,41660,2019,9,17,21460
3180,41660,2019,9,18,22857
3181,41660,2019,9,19,23374
3182,41660,2019,9,20,23621
3183,41660,2019,9,21,13097
3184,41660,2019,9,22,8417
3185,41660,2019,9,23,21293
3186,41660,2019,9,24,22099
3187,41660,2019,9,25,23001
3188,41660,2019,9,26,22233
3189,41660,2019,9,27,20463
3190,41660,2019,9,28,11333
3191,41660,2019,9,29,8024
3192,41660,2019,9,30,20414
3193,41660,2019,10,1,21351
3194,41660,2019,10,2,21882
3195,41660,2019,10,3,21827
3196,41660,2019,10,4,21019
3197,41660,2019,10,5,10862
3198,41660,2019,10,6,8089
3199,41660,2019,10,7,21052
3200,41660,2019,10,8,21185
3201,41660,2019,10,9,21193
3202,41660,2019,10,10,22778
3203,41660,2019,10,11,22445
3204,41660,2019,10,12,14381
3205,41660,2019,10,13,15979
3206,41660,2019,10,14,20946
3207,41660,2019,10,15,22699
3208,41660,2019,10,16,22295
3209,41660,2019,10,17,23152
3210,41660,2019,10,18,23404
3211,41660,2019,10,19,14801
3212,41660,2019,10,20,9665
3213,41660,2019,10,21,21162
3214,41660,2019,10,22,22582
3215,41660,2019,10,23,24175
3216,41660,2019,10,24,22464
3217,41660,2019,10,25,21689
3218,41660,2019,10,26,10637
3219,41660,2019,10,27,8549
3220,41660,2019,10,28,21768
3221,41660,2019,10,29,22308
3222,41660,2019,10,30,21364
3223,41660,2019,10,31,16701
3224,41660,2019,11,1,21189
3225,41660,2019,11,2,11645
3226,41660,2019,11,3,9122
3227,41660,2019,11,4,21819
3228,41660,2019,11,5,22155
3229,41660,2019,11,6,21700
3230,41660,2019,11,7,22788
3231,41660,2019,11,8,21170
3232,41660,2019,11,9,11861
3233,41660,2019,11,10,8310
3234,41660,2019,11,11,19017
3235,41660,2019,11,12,21987
3236,41660,2019,11,13,22066
3237,41660,2019,11,14,22405
3238,41660,2019,11,15,22459
3239,41660,2019,11,16,13801
3240,41660,2019,11,17,8964
3241,41660,2019,11,18,21573
3242,41660,2019,11,19,22214
3243,41660,2019,11,20,22297
3244,41660,2019,11,21,22127
3245,41660,2019,11,22,25610
3246,41660,2019,11,23,16845
3247,41660,2019,11,24,9528
3248,41660,2019,11,25,21617
3249,41660,2019,11,26,21259
3250,41660,2019,11,27,16988
3251,41660,2019,11,28,6073
3252,41660,2019,11,29,13268
3253,41660,2019,11,30,10283
3254,41660,2019,12,1,8339
3255,41660,2019,12,2,21442
3256,41660,2019,12,3,22191
3257,41660,2019,12,4,22681
3258,41660,2019,12,5,23061
3259,41660,2019,12,6,22880
3260,41660,2019,12,7,14317
3261,41660,2019,12,8,9250
3262,41660,2019,12,9,21108
3263,41660,2019,12,10,21925
3264,41660,2019,12,11,21754
3265,41660,2019,12,12,22193
3266,41660,2019,12,13,21959
3267,41660,2019,12,14,13102
3268,41660,2019,12,15,8685
3269,41660,2019,12,16,20468
3270,41660,2019,12,17,21474
3271,41660,2019,12,18,21165
3272,41660,2019,12,19,21234
3273,41660,2019,12,20,20082
3274,41660,2019,12,21,11926
3275,41660,2019,12,22,9263
3276,41660,2019,12,23,16239
3277,41660,2019,12,24,9871
3278,41660,2019,12,25,3998
3279,41660,2019,12,26,12270
3280,41660,2019,12,27,13898
3281,41660,2019,12,28,9485
3282,41660,2019,12,29,7581
3283,41660,2019,12,30,15332
3284,41660,2019,12,31,13430
