id,vote_average,vote_count
11457,7.2,120.0
321697,6.8,1573.0
19840,5.1,197.0
22327,5.9,319.0
38665,3.7,14.0
2575,6.2,92.0
11644,7.3,236.0
146227,4.9,246.0
68924,6.9,176.0
253235,5.7,164.0
22102,5.6,56.0
18701,6.4,23.0
10068,5.8,177.0
848,6.5,67.0
36811,6.7,55.0
522,7.3,630.0
130150,6.7,299.0
12246,6.5,158.0
13809,6.9,836.0
27380,3.5,15.0
10549,7.3,117.0
33870,6.8,28.0
245703,6.2,694.0
10739,6.2,149.0
127560,6.7,273.0
37903,7.2,255.0
396152,5.3,11.0
10017,5.9,108.0
11468,7.0,104.0
193613,6.7,83.0
17436,4.4,60.0
43434,6.7,50.0
31166,5.6,20.0
69848,9.3,2.0
8408,6.9,270.0
332411,4.5,179.0
9389,6.7,77.0
9626,5.0,206.0
75638,6.0,376.0
8363,7.0,2100.0
15670,6.4,52.0
290555,5.7,82.0
8328,6.5,640.0
10982,5.9,479.0
205,7.5,793.0
1620,5.9,966.0
175541,5.8,16.0
241254,4.6,218.0
31932,5.4,18.0
1933,7.4,1660.0
679,7.7,3220.0
11113,7.4,352.0
3597,5.6,687.0
193893,6.4,1219.0
9675,6.9,478.0
9988,5.8,172.0
948,7.4,1035.0
21765,4.7,30.0
146304,6.7,110.0
7516,6.4,534.0
41439,5.8,730.0
2752,5.2,297.0
9429,5.9,198.0
38117,6.0,849.0
9792,6.1,705.0
13778,5.1,64.0
228203,7.4,213.0
41382,5.6,54.0
13960,6.0,32.0
114150,7.3,2247.0
26602,4.8,63.0
10223,6.9,187.0
16028,4.6,74.0
15639,3.3,17.0
16112,6.3,14.0
26390,6.2,293.0
27759,6.3,36.0
109428,6.4,1723.0
23049,5.6,101.0
9310,4.9,95.0
11411,4.1,318.0
16988,3.0,6.0
7304,7.0,331.0
24747,5.5,19.0
58048,2.9,15.0
1491,7.1,1615.0
2989,5.6,19.0
10629,6.8,59.0
255343,6.1,271.0
4723,5.2,153.0
10800,6.5,129.0
25763,5.0,27.0
79694,4.5,140.0
4032,7.0,428.0
18615,5.8,73.0
10673,7.0,546.0
4584,7.2,352.0
2977,6.9,317.0
10760,6.0,236.0
11093,7.0,199.0
207,8.1,2705.0
8467,6.5,1859.0
639,7.3,950.0
24226,7.4,131.0
9285,5.9,542.0
14709,6.0,122.0
74643,7.3,1049.0
13788,4.8,365.0
83666,7.6,1662.0
10781,5.9,402.0
318850,6.4,30.0
13908,3.7,78.0
1417,7.6,3041.0
39180,4.8,44.0
16161,7.4,55.0
49950,5.3,224.0
10956,5.5,242.0
9594,5.3,215.0
4638,7.4,2199.0
13972,4.6,96.0
5038,6.7,1020.0
13491,6.4,76.0
10571,5.4,103.0
10994,7.2,108.0
19994,5.3,837.0
25166,5.4,43.0
30890,7.0,127.0
23169,6.9,948.0
17403,5.7,42.0
12120,5.3,131.0
9800,7.6,988.0
1090,6.8,378.0
18475,4.6,10.0
40160,5.1,36.0
18074,5.5,34.0
9689,6.4,113.0
9781,6.7,100.0
8009,6.8,624.0
3877,6.7,90.0
8854,4.3,48.0
152599,6.2,250.0
18840,6.9,21.0
68727,6.5,956.0
12657,4.7,108.0
8265,6.8,615.0
12410,6.3,29.0
34647,7.2,387.0
73935,4.8,91.0
28178,7.7,1717.0
185567,6.7,172.0
264656,6.4,258.0
35696,4.2,20.0
16351,5.7,16.0
38717,5.3,3.0
18777,5.5,16.0
2110,6.2,283.0
9035,6.3,317.0
90,6.8,961.0
771,7.1,2414.0
12154,5.8,253.0
9576,6.9,421.0
744,6.7,1698.0
146,7.2,927.0
14,7.9,3313.0
45269,7.6,2752.0
9493,5.7,559.0
22556,6.4,52.0
873,7.7,338.0
33196,6.5,48.0
205596,8.0,5723.0
10765,6.0,102.0
16769,7.2,67.0
33217,5.9,355.0
132232,6.0,1401.0
11153,7.1,410.0
208134,6.0,680.0
1165,6.8,338.0
4011,7.1,1444.0
17202,6.1,33.0
9587,7.0,215.0
65086,6.1,1206.0
10053,5.4,268.0
11870,5.6,197.0
11778,7.8,921.0
586,6.7,270.0
18736,5.7,280.0
134411,5.8,1138.0
287903,5.9,584.0
9276,6.2,492.0
15765,6.9,72.0
2142,6.6,382.0
11397,5.5,431.0
77016,7.2,1170.0
11478,5.8,156.0
266856,7.8,3311.0
13411,4.7,77.0
10564,6.9,155.0
947,7.8,851.0
24150,5.1,267.0
228970,7.0,951.0
18405,6.2,440.0
6961,6.2,230.0
11442,4.5,228.0
2493,7.6,1486.0
14047,6.9,151.0
64690,7.4,3725.0
11132,5.1,221.0
17127,5.6,72.0
1562,6.5,1197.0
232679,6.3,130.0
17880,6.1,61.0
14736,7.4,88.0
9434,6.9,275.0
23706,4.7,295.0
11531,4.3,212.0
9100,6.3,380.0
116,7.3,1105.0
38843,6.1,245.0
1245,7.5,202.0
4995,7.5,796.0
10413,5.5,119.0
14012,6.1,52.0
9793,5.2,351.0
12212,4.4,100.0
13768,6.4,128.0
8975,5.0,163.0
342521,6.0,421.0
45272,5.9,80.0
9424,5.5,104.0
97367,6.8,1653.0
254904,6.0,639.0
18681,5.3,42.0
12162,7.2,1840.0
11495,5.9,173.0
64689,5.8,742.0
157849,6.5,541.0
13166,4.6,115.0
15511,5.9,25.0
37003,6.7,10.0
12211,4.4,104.0
13816,5.1,17.0
51828,7.0,978.0
22798,6.7,357.0
7501,5.9,97.0
10743,6.4,126.0
37718,5.3,31.0
15237,6.3,32.0
9686,6.2,64.0
17644,2.9,8.0
97430,5.2,358.0
12257,4.8,32.0
13539,5.4,48.0
68,7.5,861.0
14024,6.0,211.0
115,7.8,2926.0
7874,6.6,243.0
4911,6.5,85.0
1988,6.7,95.0
16222,5.0,37.0
9557,4.7,146.0
9026,6.7,127.0
57943,4.7,3.0
18276,5.5,44.0
8321,7.4,1388.0
72359,5.6,26.0
10186,5.6,156.0
25704,5.0,100.0
133694,6.0,243.0
19265,6.8,350.0
36047,4.7,15.0
8053,7.0,177.0
2290,6.0,90.0
5236,7.2,886.0
6552,6.1,182.0
1018,7.6,1477.0
10075,5.4,87.0
38031,5.8,251.0
42188,6.8,737.0
112430,7.0,12.0
6687,6.5,195.0
13853,4.8,27.0
31306,6.5,12.0
8461,6.3,545.0
331592,5.5,31.0
47692,6.6,23.0
19,8.0,657.0
10045,6.5,565.0
400,6.7,85.0
253450,6.6,157.0
9104,6.5,93.0
11190,7.4,100.0
16353,6.0,152.0
23759,5.9,386.0
24206,5.0,22.0
10185,6.0,290.0
75033,5.2,5.0
74536,4.8,92.0
31668,6.1,7.0
13501,5.7,41.0
15208,5.6,31.0
172391,5.8,72.0
262543,5.6,670.0
9288,4.8,36.0
370980,7.3,12.0
20083,6.7,65.0
40880,4.5,2.0
137,7.4,2301.0
264999,6.3,706.0
454,6.7,1374.0
53457,7.2,196.0
288980,5.8,9.0
33,7.7,1113.0
1951,6.9,78.0
12405,7.6,2827.0
10998,6.6,291.0
114,7.0,1746.0
9396,5.5,303.0
319910,5.0,10.0
2604,6.7,395.0
864,6.8,491.0
14435,5.3,299.0
1931,6.1,88.0
691,6.6,507.0
9877,5.6,290.0
62008,6.2,45.0
12227,6.5,135.0
13824,5.1,83.0
71688,6.2,527.0
15173,6.4,22.0
8291,6.9,47.0
13950,5.8,48.0
12158,4.5,111.0
11586,4.5,133.0
10008,5.3,142.0
2830,4.4,180.0
12403,6.2,351.0
34563,5.7,39.0
14557,5.6,49.0
10368,5.8,32.0
10280,5.5,124.0
12637,6.1,67.0
34152,6.7,31.0
14434,5.0,55.0
11470,4.5,291.0
10741,6.4,119.0
24940,5.3,73.0
82679,5.5,134.0
2013,7.4,283.0
1440,6.9,240.0
18041,5.5,68.0
28029,6.2,21.0
1123,6.4,25.0
14033,4.4,49.0
87729,5.2,10.0
16899,6.3,108.0
41317,5.8,1.0
245700,6.3,204.0
37842,5.8,22.0
9045,7.1,75.0
44092,6.7,57.0
16005,6.3,55.0
44754,6.1,86.0
23988,4.0,97.0
43949,7.4,418.0
142,7.5,1480.0
9603,6.9,803.0
10712,6.9,144.0
243938,5.0,354.0
10876,6.8,128.0
86838,6.7,1206.0
25208,6.0,27.0
613,7.7,1037.0
1913,7.2,219.0
97370,6.0,1102.0
801,7.1,642.0
70829,4.7,7.0
54518,4.8,154.0
44214,7.3,4430.0
240,8.3,3338.0
9816,6.3,352.0
10131,5.8,281.0
339984,6.7,186.0
8859,5.2,509.0
11967,6.6,258.0
239563,7.1,763.0
222899,6.0,210.0
4951,7.3,1701.0
10985,5.7,151.0
9644,5.7,157.0
332567,6.2,1567.0
1954,7.3,2060.0
15489,4.8,51.0
15250,7.1,29.0
22345,3.3,75.0
9448,6.1,109.0
38223,5.7,46.0
11186,5.8,308.0
136835,5.6,181.0
5876,6.7,1399.0
264660,7.6,4737.0
492,7.3,1101.0
25462,6.6,17.0
238603,5.7,290.0
10691,6.6,96.0
1251,7.2,541.0
5172,6.2,123.0
58680,5.5,10.0
264644,8.1,2757.0
14577,6.5,66.0
11592,6.4,135.0
16406,5.7,67.0
19052,6.6,7.0
3682,5.5,135.0
9683,5.1,163.0
2084,6.1,103.0
107811,5.7,737.0
2266,6.8,207.0
13074,5.9,60.0
144340,5.4,304.0
48217,6.7,11.0
28211,5.9,498.0
47502,4.8,4.0
9950,6.5,138.0
84892,7.7,2968.0
24227,4.5,10.0
9672,6.4,60.0
44853,5.6,17.0
157544,4.6,243.0
59678,6.3,733.0
79777,5.8,45.0
158011,6.6,1257.0
407887,5.8,29.0
17043,5.3,34.0
8952,6.4,503.0
62204,7.1,109.0
13435,6.7,137.0
17187,6.9,96.0
319,7.5,749.0
59457,5.9,92.0
9504,7.5,323.0
37414,6.0,173.0
6217,6.0,94.0
26688,5.4,177.0
43867,8.4,11.0
6615,7.1,509.0
14574,7.7,1451.0
16,7.6,377.0
39780,6.2,25.0
21612,7.3,31.0
36691,5.8,84.0
23631,6.3,1150.0
45324,6.0,94.0
12144,7.0,640.0
11658,7.4,133.0
56601,6.3,30.0
9552,7.5,2005.0
578,7.5,2542.0
2105,6.4,2296.0
126319,7.6,142.0
10136,5.6,304.0
67660,6.9,281.0
10611,6.2,137.0
154,7.3,675.0
3049,6.4,1648.0
860,7.0,504.0
9281,7.0,375.0
75674,6.3,417.0
9762,6.7,1060.0
3179,6.5,168.0
184,7.3,1514.0
13335,6.2,497.0
76726,6.6,1935.0
10269,6.2,51.0
36819,6.6,249.0
17130,4.7,158.0
57214,6.5,1564.0
11202,7.3,323.0
9357,6.6,435.0
13812,5.5,339.0
9030,5.5,281.0
19084,4.7,30.0
8386,6.3,218.0
10437,7.2,212.0
1360,7.3,383.0
101267,6.5,85.0
222935,7.6,3759.0
10220,6.9,439.0
284296,6.3,210.0
31915,5.4,25.0
11601,6.5,330.0
205220,7.4,579.0
11354,6.4,72.0
16241,6.6,101.0
14191,5.8,364.0
286565,6.1,1937.0
26710,4.3,15.0
129670,7.4,636.0
9059,6.7,94.0
34549,5.4,33.0
57157,5.6,364.0
1948,6.6,1151.0
28353,5.3,8.0
46889,5.3,11.0
38093,6.1,99.0
14976,6.1,163.0
11027,6.4,110.0
3635,6.4,377.0
387,7.9,613.0
6020,4.6,47.0
122906,7.8,2067.0
9550,7.1,439.0
60599,6.1,294.0
227719,6.4,933.0
14299,6.9,86.0
19419,4.9,23.0
12088,5.7,168.0
14799,5.9,43.0
9466,6.0,111.0
7510,5.8,78.0
31246,3.0,23.0
61752,5.7,16.0
10944,4.6,89.0
10362,6.6,154.0
14778,6.0,22.0
1255,6.7,537.0
45226,6.8,4.0
10212,6.9,141.0
8669,6.5,225.0
179144,7.3,720.0
16857,6.4,53.0
86825,6.5,882.0
844,6.9,206.0
8060,6.1,38.0
15907,6.9,41.0
38448,6.5,84.0
327,6.8,107.0
9260,6.2,50.0
61337,6.1,9.0
13079,6.1,88.0
89325,5.3,22.0
4170,6.8,67.0
41508,6.5,28.0
12479,5.2,28.0
44555,4.8,13.0
10133,6.7,192.0
21345,7.6,55.0
173931,3.0,3.0
61984,6.3,59.0
50601,5.8,62.0
26466,6.9,612.0
345003,4.3,5.0
236751,6.0,229.0
107,7.7,2912.0
357837,4.3,2.0
8913,6.4,407.0
13889,7.5,20.0
18530,5.5,29.0
358451,6.3,5.0
927,6.9,1596.0
11,8.1,6624.0
291870,5.7,1406.0
907,7.4,247.0
206563,7.1,242.0
11887,6.2,821.0
45317,7.2,1486.0
12094,6.4,298.0
10377,7.3,384.0
249164,7.3,1368.0
256092,3.9,74.0
9942,6.6,217.0
10748,5.6,142.0
1817,6.7,1062.0
10229,7.5,1018.0
687,7.3,337.0
796,6.6,827.0
22804,6.0,722.0
10156,6.5,204.0
12837,7.4,158.0
17708,4.1,54.0
13937,5.9,65.0
28932,6.4,29.0
31909,5.5,57.0
167073,7.2,1213.0
3175,7.7,505.0
14369,5.8,53.0
16888,5.7,34.0
121826,6.3,139.0
10646,4.9,74.0
12149,7.0,334.0
304357,7.3,440.0
11184,6.6,131.0
766,7.3,838.0
20009,5.4,60.0
1587,7.5,919.0
30973,8.2,12.0
11109,6.8,80.0
9027,5.1,75.0
63020,6.6,9.0
86829,7.2,834.0
11065,5.8,75.0
13888,5.1,153.0
42345,5.9,16.0
13994,6.0,33.0
1590,6.2,42.0
62728,5.6,35.0
11917,5.9,820.0
45138,7.3,6.0
80271,5.9,881.0
4657,5.7,25.0
14395,6.1,42.0
24137,6.3,46.0
190847,5.2,302.0
11056,5.6,112.0
62,7.9,2998.0
601,7.3,3269.0
13067,5.8,160.0
25379,6.8,6.0
88641,8.5,2.0
58051,5.2,29.0
14877,5.0,16.0
96399,6.4,35.0
304410,7.0,766.0
489,7.9,2811.0
373314,5.3,149.0
214,6.1,1071.0
10890,6.5,249.0
1588,5.8,568.0
316727,6.1,1306.0
10314,5.7,418.0
663,5.9,903.0
11804,5.6,261.0
16781,6.0,77.0
11873,6.7,291.0
9289,7.2,234.0
10414,6.4,198.0
1970,5.8,865.0
9614,6.5,755.0
8922,6.1,720.0
1648,6.7,454.0
17917,7.0,103.0
74534,6.9,459.0
19405,6.6,67.0
9355,5.9,748.0
10999,6.4,742.0
321258,5.8,1102.0
44040,5.8,816.0
10426,6.0,100.0
280092,6.2,983.0
13938,6.4,69.0
10163,5.4,197.0
12182,6.4,379.0
1832,6.8,823.0
9034,5.5,62.0
15301,6.2,161.0
10135,6.3,252.0
26352,6.0,31.0
20616,5.0,70.0
9794,5.3,153.0
15037,6.1,122.0
227,6.9,291.0
294272,6.2,679.0
11336,6.9,311.0
283445,5.4,581.0
88036,5.8,36.0
10984,5.0,114.0
22824,5.8,441.0
9526,6.4,81.0
39349,5.2,13.0
15983,5.3,49.0
14544,6.1,27.0
11545,7.5,676.0
42684,4.7,507.0
268238,6.3,272.0
8359,6.4,34.0
15648,5.5,203.0
41823,6.3,47.0
11891,6.1,159.0
9362,6.6,864.0
9902,6.0,635.0
14729,6.6,50.0
9455,6.0,57.0
103731,7.0,1068.0
10090,5.6,72.0
164558,8.0,201.0
19905,5.4,58.0
17710,5.6,62.0
75900,6.6,406.0
9515,6.2,136.0
27322,8.1,12.0
328425,6.7,1049.0
14120,6.1,15.0
10050,5.5,75.0
1542,7.4,1050.0
10490,6.4,86.0
87093,6.8,1196.0
10029,6.2,179.0
9893,5.3,101.0
11507,6.4,137.0
37931,5.1,179.0
3472,6.8,131.0
87818,4.4,797.0
13160,5.3,145.0
88005,6.3,700.0
52067,5.9,135.0
73,8.2,3016.0
134597,5.9,289.0
24034,5.5,2.0
14283,7.3,99.0
404,7.7,306.0
13201,5.5,34.0
209403,6.4,334.0
7942,6.2,238.0
73247,3.8,6.0
253331,6.5,115.0
34043,4.1,10.0
9952,6.9,336.0
256924,6.6,183.0
82532,6.1,217.0
41110,6.9,73.0
134371,5.4,41.0
2088,5.7,36.0
10388,6.6,105.0
1640,7.2,1149.0
25520,6.4,25.0
27342,6.8,15.0
13689,7.3,90.0
67911,4.4,51.0
24664,6.3,24.0
329440,4.8,448.0
47890,6.0,2.0
252512,5.8,383.0
55720,7.0,54.0
9613,6.4,168.0
29076,5.4,24.0
29339,6.8,49.0
68812,6.4,365.0
32740,5.5,46.0
14195,6.2,51.0
73567,6.5,425.0
41479,6.1,210.0
15394,6.8,37.0
10071,4.9,46.0
1989,6.0,190.0
91076,6.3,7.0
12779,4.8,50.0
13191,5.6,86.0
11770,6.6,491.0
12703,5.5,62.0
64559,6.4,5.0
222649,6.5,98.0
115872,5.3,3.0
101173,5.9,131.0
25350,6.3,29.0
10034,6.4,12.0
20178,6.5,177.0
5072,6.4,169.0
18191,6.0,50.0
31007,6.4,139.0
11546,4.1,178.0
41894,6.0,5.0
184374,5.8,14.0
268171,6.2,31.0
78149,3.0,9.0
24663,4.8,19.0
39037,5.4,59.0
22805,4.7,44.0
39055,5.8,4.0
245846,5.1,83.0
25186,7.0,5.0
15017,3.9,29.0
12245,5.7,188.0
49787,5.4,130.0
16358,6.4,34.0
7006,5.6,80.0
66767,4.3,16.0
17622,6.1,35.0
283671,6.5,1.0
18516,6.4,22.0
217708,6.9,26.0
42057,4.3,9.0
17577,4.0,53.0
14608,6.4,6.0
34417,5.0,6.0
15067,7.1,193.0
78383,4.9,119.0
43090,6.7,27.0
16614,6.4,737.0
9700,6.0,24.0
10471,6.4,135.0
250066,4.3,158.0
667,6.5,531.0
208869,6.1,86.0
86837,7.5,400.0
10306,4.5,123.0
106845,4.9,34.0
11576,7.0,140.0
219,7.3,406.0
11827,6.2,148.0
22820,6.2,51.0
31174,6.9,49.0
244316,5.1,74.0
37737,6.0,40.0
62215,7.0,885.0
66125,7.1,83.0
132316,7.3,66.0
348,7.9,4470.0
30497,7.2,590.0
27586,6.3,254.0
14811,7.4,134.0
660,6.5,562.0
68684,5.7,129.0
40794,7.0,118.0
9400,6.9,66.0
16162,6.8,38.0
10585,6.3,581.0
2359,7.3,235.0
238636,6.6,1954.0
10472,4.9,70.0
11282,6.6,693.0
6521,6.7,60.0
14181,6.5,201.0
1621,7.1,738.0
9656,4.8,119.0
16428,5.8,21.0
10705,7.4,71.0
8272,6.8,110.0
24621,6.3,16.0
1619,6.4,100.0
9685,6.5,95.0
14425,6.0,41.0
14624,6.8,78.0
10179,5.7,49.0
15568,6.0,17.0
14057,5.5,29.0
12621,6.1,56.0
1808,6.9,116.0
293670,7.2,250.0
67675,6.8,79.0
27329,5.1,6.0
29514,6.0,35.0
250349,5.8,214.0
12454,7.0,33.0
39806,4.8,14.0
15699,6.1,7.0
8883,6.8,68.0
17926,4.5,12.0
291081,7.0,54.0
41248,5.6,10.0
25968,5.8,75.0
9671,6.3,503.0
52010,5.2,27.0
11588,5.9,62.0
43418,7.3,40.0
71157,7.9,285.0
13483,6.3,395.0
333355,8.0,27.0
327833,5.6,61.0
1547,6.8,538.0
25196,6.8,274.0
16323,6.8,28.0
175528,5.6,85.0
8069,5.7,146.0
71805,6.1,14.0
9451,6.7,270.0
16727,6.8,50.0
272693,6.8,1322.0
10696,3.4,38.0
150202,5.6,175.0
19644,6.6,28.0
29963,6.8,107.0
26022,7.7,232.0
152747,6.6,671.0
62676,7.0,17.0
20360,6.6,29.0
1116,7.1,154.0
185008,7.2,79.0
11620,7.0,63.0
14353,6.7,100.0
11818,4.3,7.0
680,8.3,8428.0
11176,7.0,164.0
242582,7.6,3395.0
11217,5.1,107.0
15121,7.4,941.0
2619,6.1,321.0
773,7.5,1686.0
235,7.8,1522.0
170,7.1,1777.0
14114,4.8,75.0
10734,7.2,561.0
37964,7.0,31.0
28121,5.7,15.0
40807,7.0,1261.0
10885,5.3,180.0
225565,6.1,1004.0
16471,5.6,23.0
385736,7.5,18.0
11971,7.2,189.0
668,6.5,456.0
11596,6.4,291.0
14429,5.8,62.0
13751,6.7,81.0
9490,6.4,177.0
14536,5.2,99.0
1359,7.3,2066.0
9962,6.1,181.0
15049,6.5,42.0
22821,5.9,261.0
42819,5.7,9.0
209263,6.6,348.0
37735,6.7,2210.0
59930,3.9,5.0
10873,6.6,148.0
51588,5.7,134.0
23570,4.6,30.0
19489,4.9,11.0
14629,5.5,46.0
8293,6.9,95.0
291270,7.0,459.0
44009,7.0,97.0
1958,6.9,196.0
13154,5.7,95.0
26618,6.3,39.0
43923,6.9,672.0
46138,6.6,94.0
45791,6.9,13.0
26306,6.7,21.0
110683,4.3,4.0
26963,7.3,181.0
198277,7.3,1254.0
7870,5.9,63.0
13072,5.8,18.0
153397,4.9,8.0
30141,5.9,41.0
17044,7.0,3.0
10288,6.6,135.0
12183,5.2,16.0
44147,6.4,215.0
12192,5.6,144.0
36597,6.9,37.0
13197,6.3,24.0
10913,5.6,33.0
251321,5.1,41.0
149,7.8,773.0
10425,5.8,103.0
49081,6.1,17.0
256687,4.6,21.0
220488,4.3,8.0
1544,7.0,177.0
374461,7.0,129.0
302,6.4,153.0
182873,5.4,33.0
21512,5.9,31.0
389425,4.1,16.0
403,7.0,350.0
29461,6.6,19.0
33542,6.5,240.0
283708,6.6,43.0
9388,7.1,664.0
1691,5.6,453.0
24684,6.8,409.0
2610,5.7,75.0
11308,5.8,26.0
11022,6.8,142.0
34341,4.5,7.0
15365,4.0,26.0
36046,6.1,7.0
12569,5.7,192.0
24356,5.2,13.0
55903,7.0,3.0
2577,6.2,116.0
103903,5.8,2.0
73873,6.2,132.0
312113,6.4,4.0
14165,6.0,13.0
2011,7.7,450.0
45650,5.6,244.0
7735,7.5,841.0
301365,6.4,887.0
25941,6.7,348.0
29064,4.4,17.0
7326,7.0,2244.0
326284,5.5,63.0
681,6.3,553.0
238,8.4,5893.0
535,6.1,302.0
19913,7.2,2904.0
713,7.1,281.0
77930,6.1,1040.0
10727,4.9,161.0
253,6.4,533.0
17908,6.5,69.0
8390,6.7,620.0
57119,6.0,56.0
3291,6.8,273.0
398,6.8,384.0
8068,6.8,881.0
10803,6.6,269.0
682,6.3,524.0
10117,4.9,50.0
9392,6.8,1005.0
24977,7.5,10.0
79316,4.4,216.0
2074,6.3,66.0
1696,6.6,322.0
308639,7.2,691.0
22314,6.2,17.0
2662,6.0,306.0
77156,4.0,3.0
12573,6.6,483.0
44718,6.5,100.0
11342,5.8,95.0
241771,7.0,139.0
34653,7.3,463.0
11051,7.0,201.0
14578,5.6,30.0
57825,6.5,110.0
9555,6.8,84.0
15581,3.8,18.0
13006,5.7,63.0
16651,6.7,14.0
4251,7.4,64.0
12400,6.4,76.0
39053,6.1,133.0
104896,6.4,6.0
14112,6.1,56.0
12271,6.2,81.0
71859,7.4,677.0
226354,5.8,8.0
48620,5.0,15.0
33676,4.5,31.0
37080,6.7,46.0
25388,6.2,16.0
11687,7.1,420.0
39210,6.0,208.0
30128,5.7,20.0
31535,2.7,13.0
44835,6.7,212.0
192134,5.8,212.0
1956,6.2,68.0
24985,7.7,5.0
306745,7.1,164.0
47088,5.9,29.0
110402,6.7,41.0
27004,6.0,73.0
15013,6.3,8.0
8374,7.2,837.0
277519,5.8,5.0
78381,5.0,85.0
164372,5.1,47.0
294512,6.5,4.0
8879,7.0,251.0
13001,6.9,140.0
9571,7.4,583.0
13649,6.1,843.0
325373,6.8,27.0
334527,5.8,110.0
2211,6.3,20.0
13919,6.7,62.0
14576,6.1,73.0
82505,5.6,555.0
46738,7.9,479.0
38970,5.8,44.0
41009,5.1,24.0
7347,7.8,504.0
250546,5.6,1517.0
38415,5.2,6.0
650,7.4,364.0
16620,6.8,116.0
25113,6.3,16.0
11033,6.8,157.0
34723,6.2,42.0
9430,7.0,196.0
8998,5.1,128.0
10514,7.0,190.0
10496,4.1,35.0
1591,7.0,32.0
76025,7.0,875.0
4836,7.0,559.0
14631,8.0,6.0
87499,6.5,305.0
18923,6.8,45.0
26665,7.0,6.0
28089,7.1,119.0
62255,6.0,16.0
5708,7.5,200.0
218,7.3,4128.0
338,7.4,586.0
21641,7.2,152.0
10925,7.3,267.0
2293,6.8,392.0
621,7.2,1581.0
792,7.5,1205.0
1777,6.8,397.0
642,7.4,650.0
433,7.4,1183.0
16619,7.4,145.0
1725,7.0,389.0
11977,6.6,365.0
20322,6.5,10.0
16158,7.1,34.0
629,8.1,3254.0
10160,5.5,245.0
11452,5.9,858.0
12163,7.3,1000.0
32275,6.2,37.0
13785,6.7,166.0
1103,6.9,703.0
36739,6.2,26.0
14144,4.4,91.0
10622,6.3,128.0
13370,6.6,74.0
11191,5.9,123.0
10215,6.5,354.0
25066,5.4,32.0
1523,7.4,558.0
11361,5.2,183.0
92591,6.5,320.0
57612,8.0,3.0
12509,6.6,91.0
15256,6.1,44.0
83686,6.4,379.0
80304,5.5,103.0
28053,6.9,113.0
67913,6.8,372.0
13991,4.8,48.0
1443,7.1,817.0
8545,6.6,61.0
19556,5.4,77.0
231576,6.4,300.0
16172,5.5,52.0
13403,7.4,80.0
15797,6.9,29.0
347764,6.2,9.0
13537,6.6,111.0
20794,6.0,44.0
31064,5.7,19.0
576,7.6,259.0
13990,6.2,94.0
11583,6.6,74.0
18602,7.2,34.0
27549,4.6,17.0
59728,4.7,12.0
10930,5.7,10.0
32395,6.2,34.0
58882,5.3,22.0
7547,5.9,10.0
35944,6.5,11.0
42222,6.3,30.0
13827,4.7,25.0
44260,8.0,10.0
9282,6.8,206.0
38940,5.4,29.0
35689,5.4,21.0
97614,5.6,224.0
37206,6.3,14.0
58626,5.2,73.0
183894,7.6,38.0
837,7.1,454.0
1555,7.0,266.0
244783,5.5,87.0
16564,6.8,66.0
168027,4.9,18.0
3482,7.2,72.0
135595,5.5,12.0
8982,6.8,167.0
89861,10.0,1.0
455,6.2,578.0
57022,6.0,10.0
14351,4.2,10.0
147767,4.7,11.0
10664,6.4,489.0
55567,3.9,6.0
9277,7.9,622.0
9443,6.8,207.0
16186,6.4,71.0
7863,7.3,131.0
138697,5.9,1671.0
11901,7.4,278.0
1548,7.1,426.0
11889,6.2,47.0
33155,3.3,16.0
5528,7.5,526.0
321,5.6,28.0
4997,6.2,73.0
925,7.6,292.0
27451,4.8,15.0
73532,6.8,97.0
979,7.1,538.0
193722,5.4,31.0
7913,7.2,97.0
253253,6.2,9.0
51995,5.6,28.0
13173,4.9,57.0
22908,7.3,18.0
70670,7.1,399.0
84204,6.0,140.0
25248,7.3,24.0
230266,5.9,45.0
16633,7.2,102.0
63006,5.4,7.0
91586,6.5,1211.0
215,6.3,1251.0
333371,6.8,2468.0
9012,6.1,345.0
345911,6.3,1129.0
72571,5.9,669.0
