id,vote_average,vote_count
242512,4.9,983.0
10072,6.5,354.0
211954,7.5,205.0
82990,5.2,563.0
29912,6.4,42.0
11843,6.7,137.0
11284,5.1,272.0
504,7.0,485.0
173,6.8,157.0
227348,5.2,449.0
1955,7.9,719.0
152532,7.9,2886.0
243940,5.1,505.0
77,8.1,4028.0
157547,6.3,1050.0
2295,6.9,398.0
71,7.4,750.0
147773,7.1,688.0
16096,4.7,21.0
24266,6.8,37.0
16508,5.4,22.0
2895,6.1,38.0
15660,6.5,54.0
59968,5.9,365.0
323677,7.1,478.0
19848,6.4,14.0
256274,6.1,766.0
235271,5.4,63.0
45153,6.1,27.0
284293,7.5,1104.0
24973,6.0,11.0
21610,6.4,86.0
10283,4.8,191.0
8346,6.2,671.0
122081,5.0,1551.0
10987,5.0,170.0
1391,7.3,315.0
747,7.5,2420.0
14745,4.3,48.0
26748,6.9,77.0
11357,5.9,209.0
24913,5.8,73.0
13776,6.9,83.0
14854,5.5,67.0
50357,5.0,356.0
13090,6.5,255.0
192141,6.7,777.0
16441,6.0,97.0
29996,5.4,8.0
351819,4.3,331.0
14834,6.3,9.0
22649,6.2,28.0
378200,5.2,42.0
20455,6.2,72.0
13193,6.3,147.0
11042,6.7,77.0
10786,6.6,50.0
12484,4.9,47.0
17339,6.4,91.0
11959,6.7,89.0
9900,6.6,220.0
14662,6.5,44.0
335,8.1,1128.0
15745,6.3,55.0
17431,7.6,1794.0
21014,5.2,18.0
78394,5.9,11.0
10217,6.8,103.0
46332,6.5,91.0
13996,6.6,60.0
3028,4.6,5.0
1024,7.0,294.0
343795,5.4,40.0
45658,6.0,208.0
16148,6.0,55.0
4553,7.3,1247.0
36351,5.7,15.0
245916,6.6,355.0
27585,6.9,165.0
1415,5.9,58.0
313922,6.7,683.0
14474,5.8,27.0
199933,3.9,15.0
13685,6.8,281.0
8744,5.6,45.0
38428,6.0,2.0
8847,6.6,14.0
39269,6.5,17.0
46838,7.3,847.0
51384,6.2,13.0
56930,6.6,4.0
41730,5.5,9.0
18442,4.7,33.0
298312,6.0,1360.0
11600,6.2,37.0
71547,3.8,4.0
57876,4.2,151.0
77495,7.0,202.0
13849,6.3,80.0
14849,5.8,65.0
12486,3.2,13.0
19615,7.0,2.0
244403,7.4,105.0
292481,3.0,3.0
340816,6.1,24.0
78814,5.0,3.0
297596,4.5,118.0
299552,4.1,7.0
11935,6.4,131.0
113406,0.0,
447027,0.0,
290825,4.7,102.0
361159,3.5,36.0
12555,7.0,22.0
31175,7.1,116.0
12498,7.4,231.0
77949,6.3,458.0
1690,5.7,887.0
8435,6.2,43.0
64720,7.1,471.0
49365,6.3,25.0
11404,6.3,47.0
300706,5.5,76.0
16337,5.9,139.0
11577,7.2,65.0
77987,5.6,862.0
40185,4.8,4.0
68202,4.6,8.0
8981,7.0,46.0
10914,1.0,1.0
50848,7.3,93.0
166624,5.6,6.0
10822,5.7,60.0
10844,5.9,18.0
9336,6.5,602.0
5689,5.8,408.0
712,6.6,632.0
13342,7.0,322.0
10339,6.9,89.0
1429,7.2,629.0
9303,6.9,198.0
641,7.9,2443.0
27686,6.2,19.0
65749,6.8,6.0
6106,7.0,71.0
252680,5.5,121.0
141,7.7,3452.0
66607,6.1,18.0
17139,7.7,25.0
12079,6.6,132.0
39800,6.3,30.0
4550,7.4,356.0
62116,6.2,13.0
9991,6.0,157.0
13807,7.0,46.0
68818,6.6,73.0
12093,7.7,139.0
36419,5.4,251.0
281730,5.3,2.0
510,8.2,2919.0
362105,6.9,35.0
10970,6.7,78.0
375290,7.3,57.0
17663,8.2,68.0
270938,5.5,71.0
116613,5.7,109.0
11826,7.0,217.0
29920,6.5,63.0
1088,7.1,111.0
26379,6.6,19.0
34069,5.9,140.0
10947,6.1,1000.0
47452,6.9,11.0
3040,6.3,210.0
11386,6.9,176.0
10246,6.1,183.0
29426,4.6,116.0
10331,7.5,580.0
153,7.3,1895.0
703,7.8,1010.0
27191,6.6,50.0
1365,6.5,250.0
287424,5.2,593.0
451,7.1,360.0
165864,4.8,67.0
987,6.9,68.0
241251,4.1,1022.0
40494,6.4,22.0
39781,6.5,506.0
8337,7.1,550.0
5925,7.8,717.0
8357,5.8,34.0
146203,4.4,203.0
85350,7.5,1971.0
512,6.4,420.0
13408,5.3,26.0
47816,5.9,15.0
10744,6.7,89.0
11536,6.8,72.0
9782,5.5,57.0
18713,4.8,10.0
6537,7.1,633.0
184345,5.4,346.0
1809,6.3,168.0
2370,6.1,77.0
9809,5.5,69.0
5,6.5,530.0
11013,6.7,376.0
19153,3.3,8.0
10132,6.7,46.0
16448,7.3,63.0
15122,5.4,11.0
8141,6.2,80.0
1546,6.1,67.0
48572,5.9,316.0
14517,6.6,102.0
89708,8.0,167.0
27551,5.1,8.0
64678,6.5,415.0
309503,5.5,58.0
14293,6.5,25.0
15059,5.2,9.0
103328,6.9,228.0
157847,6.5,338.0
25719,7.0,23.0
48309,6.7,27.0
27723,6.0,26.0
20468,5.8,6.0
242575,8.1,18.0
44945,6.6,307.0
29122,6.0,1.0
125123,4.5,2.0
111190,6.1,291.0
133575,4.2,5.0
54580,7.1,36.0
52015,6.2,285.0
34941,6.7,7.0
227975,6.4,31.0
60422,6.2,37.0
81390,6.2,157.0
10981,5.8,38.0
225235,7.3,23.0
14902,7.1,20.0
121676,5.2,13.0
22301,6.1,19.0
20065,5.7,9.0
257087,4.5,118.0
46420,6.6,207.0
114635,4.1,8.0
158150,5.2,20.0
251979,4.4,21.0
874,7.5,89.0
10774,7.7,381.0
770,7.7,970.0
266102,6.5,18.0
29715,6.2,38.0
25209,7.3,22.0
37495,7.0,423.0
29262,6.7,9.0
34769,6.5,195.0
35032,6.6,17.0
5178,6.0,21.0
8618,6.6,66.0
3116,7.4,299.0
9427,6.8,363.0
813,7.1,1074.0
352978,5.3,11.0
10634,7.0,503.0
9516,7.2,173.0
16288,5.9,129.0
23330,6.9,47.0
18900,7.4,82.0
27029,7.4,46.0
26268,6.2,35.0
573,7.1,158.0
310131,6.3,1434.0
40505,5.4,8.0
11363,5.7,70.0
3033,6.8,81.0
25376,7.8,626.0
22007,4.8,36.0
765,7.6,742.0
10615,5.4,43.0
205321,3.8,476.0
89540,5.4,4.0
46146,6.7,583.0
38007,5.8,9.0
14256,6.7,28.0
540,5.6,90.0
370464,2.9,7.0
20055,5.2,10.0
224569,2.0,1.0
395766,0.0,
39303,4.6,10.0
142061,7.9,419.0
370662,0.0,
252360,3.3,19.0
256740,5.3,37.0
299145,5.0,11.0
241766,3.6,6.0
12535,6.5,84.0
1667,6.9,358.0
50839,6.7,524.0
86549,6.2,15.0
13973,6.0,127.0
244786,8.3,4254.0
598,8.1,1814.0
11129,6.8,97.0
75861,6.8,47.0
13551,6.4,66.0
103663,7.9,927.0
850,7.4,344.0
12586,6.7,37.0
11564,6.2,66.0
301748,4.1,9.0
108346,8.0,1.0
8841,6.8,174.0
805,7.5,863.0
11697,7.4,265.0
22051,6.9,150.0
436,6.9,101.0
55347,6.8,347.0
10070,6.1,160.0
8469,7.0,418.0
658,7.2,987.0
125490,5.7,112.0
1585,8.0,1076.0
627,7.8,2655.0
23618,6.3,15.0
41436,5.7,722.0
10162,7.4,54.0
1430,7.3,453.0
259943,6.9,49.0
10014,5.7,361.0
11257,6.9,156.0
158015,6.0,2428.0
82507,6.7,1573.0
20337,5.0,1.0
261,7.6,165.0
1685,6.2,361.0
20737,5.3,106.0
10991,5.9,137.0
10225,5.7,216.0
826,7.7,542.0
34086,4.7,25.0
5854,6.7,86.0
284,8.1,483.0
10285,4.2,193.0
5780,6.4,120.0
292,6.4,28.0
223485,6.6,367.0
29463,7.0,11.0
18065,5.3,36.0
22013,7.3,41.0
821,7.6,155.0
53862,4.5,4.0
3089,7.3,82.0
30139,3.7,10.0
132344,7.4,568.0
15582,3.8,46.0
15158,6.3,94.0
44634,5.0,3.0
30309,5.8,19.0
7509,6.8,34.0
10557,6.5,59.0
23531,3.1,11.0
28005,5.7,35.0
40247,6.0,57.0
252,7.4,798.0
24126,5.2,38.0
13982,5.4,39.0
16642,7.6,234.0
17734,6.4,25.0
18892,5.9,90.0
549,6.6,94.0
121986,7.2,345.0
868,6.9,94.0
10683,7.4,194.0
17995,6.1,4.0
246403,5.1,366.0
670,8.0,1945.0
35691,6.5,37.0
49010,5.7,211.0
317930,5.2,17.0
11229,6.5,95.0
22488,5.8,12.0
24469,6.9,250.0
82533,5.6,67.0
50942,4.0,21.0
84174,5.3,444.0
34099,3.7,3.0
79940,5.2,34.0
342,6.7,59.0
281230,6.3,2.0
38033,3.9,37.0
100975,5.8,5.0
38541,5.7,197.0
39563,6.1,15.0
234212,4.9,148.0
27404,3.0,5.0
170480,0.0,
71866,5.4,32.0
192210,5.2,18.0
180296,5.3,171.0
157058,2.9,28.0
70006,5.8,136.0
26039,7.1,95.0
79587,0.0,
176077,4.8,14.0
260947,4.6,16.0
342502,2.8,10.0
191229,6.0,1.0
43213,6.1,5.0
44594,6.3,22.0
666,7.6,126.0
248,7.3,25.0
325173,4.9,54.0
55831,6.8,3.0
351043,4.1,52.0
43942,6.6,36.0
10226,6.6,271.0
66942,6.1,34.0
356483,4.3,12.0
10476,6.9,99.0
239,8.0,808.0
10281,5.3,192.0
630,7.4,1642.0
3034,7.7,854.0
13025,5.4,190.0
21461,7.6,44.0
55306,6.5,19.0
17264,7.0,59.0
346081,9.5,2.0
16016,4.9,10.0
15875,6.0,30.0
5900,7.0,3.0
43306,6.0,8.0
11072,7.2,609.0
9730,5.9,237.0
209274,7.1,260.0
26371,7.1,61.0
14137,5.3,22.0
291,7.6,23.0
14139,7.0,308.0
33106,7.4,13.0
8875,5.2,38.0
872,7.8,727.0
72914,7.1,47.0
139038,5.4,516.0
126509,4.6,19.0
9591,6.8,225.0
10676,5.0,229.0
1687,6.3,264.0
24748,7.5,66.0
181330,7.1,95.0
468,7.1,212.0
401,7.1,618.0
76,7.7,959.0
50538,6.9,8.0
25636,6.7,22.0
19316,6.8,32.0
21074,5.2,15.0
84329,6.8,450.0
20,7.2,77.0
157386,6.8,1048.0
13007,7.2,197.0
13518,7.0,3.0
116584,7.0,1.0
46849,7.1,7.0
40428,5.5,6.0
17334,6.1,50.0
1698,6.1,61.0
20764,6.0,40.0
45132,6.6,441.0
76706,5.0,15.0
254472,4.9,63.0
332285,4.8,40.0
49471,7.0,11.0
13569,4.8,21.0
7512,6.3,664.0
356216,4.5,19.0
11798,7.4,363.0
146631,3.1,47.0
43546,7.0,4.0
61038,4.6,5.0
78373,10.0,1.0
17820,6.9,18.0
74457,4.7,6.0
283384,5.6,88.0
19933,6.7,93.0
756,7.2,808.0
433715,0.0,
9728,5.7,254.0
9731,5.1,196.0
9916,6.2,11.0
309425,6.6,48.0
14156,5.7,5.0
43610,5.8,4.0
360339,5.6,19.0
31163,3.5,5.0
297621,5.4,12.0
16205,5.7,59.0
887,7.6,143.0
9517,6.7,125.0
6007,7.0,51.0
364083,0.0,
8329,7.1,934.0
69640,4.5,4.0
371085,0.0,
347548,5.1,36.0
322443,4.1,15.0
657,6.9,760.0
28165,5.3,39.0
11561,7.0,200.0
270303,6.6,1832.0
11624,6.6,215.0
595,8.0,657.0
8810,7.3,957.0
12207,7.2,242.0
226,7.2,353.0
92182,5.2,125.0
582,7.9,958.0
72213,6.8,77.0
990,7.6,240.0
55604,6.5,8.0
9662,7.3,231.0
20862,6.6,24.0
2771,7.1,120.0
80,7.6,718.0
55,7.6,521.0
11023,6.7,339.0
33667,6.8,47.0
39013,6.8,565.0
11194,7.6,138.0
43839,4.8,6.0
1382,7.0,107.0
44639,7.7,286.0
301351,6.3,658.0
4816,7.2,298.0
7873,6.3,197.0
331190,5.6,92.0
15186,4.8,26.0
17994,5.9,58.0
1378,6.3,140.0
8885,7.8,291.0
48382,5.0,2.0
12901,7.2,23.0
250124,6.8,279.0
14284,7.6,31.0
57120,6.5,77.0
12228,6.8,31.0
22617,7.1,19.0
55561,5.6,13.0
42889,4.6,19.0
10656,6.3,86.0
24363,6.1,23.0
13121,5.2,210.0
24746,5.8,36.0
325140,0.0,
12109,7.1,52.0
27023,5.9,18.0
22913,6.3,10.0
273899,5.2,32.0
20653,6.7,3.0
67373,5.0,1.0
171759,5.6,13.0
206296,5.5,143.0
35219,6.4,9.0
28260,5.9,88.0
7515,6.1,96.0
13075,6.3,41.0
335866,6.0,333.0
13510,6.7,406.0
215881,5.4,40.0
18238,5.3,124.0
22600,6.8,16.0
12612,6.9,18.0
50698,6.1,381.0
115210,5.5,92.0
34335,5.2,84.0
459488,0.0,
11302,6.7,165.0
119458,3.5,2.0
20406,5.8,2.0
3766,7.2,102.0
18616,4.4,27.0
18808,5.6,37.0
95755,5.7,50.0
198062,6.7,45.0
188652,6.6,8.0
174311,5.3,36.0
12602,6.3,12.0
153795,5.2,46.0
17768,6.1,24.0
13516,5.9,10.0
98549,3.9,8.0
312793,4.2,35.0
309919,4.4,24.0
299553,4.4,19.0
21309,6.7,59.0
32235,6.7,24.0
329540,5.8,49.0
26388,6.6,827.0
49020,7.4,443.0
159037,7.8,55.0
12838,5.8,12.0
157293,5.6,10.0
14048,7.5,275.0
356987,5.8,27.0
295886,6.9,21.0
38358,5.6,328.0
33511,7.2,244.0
702,7.6,281.0
935,8.0,1442.0
542,6.2,36.0
84175,6.8,403.0
1705,5.5,215.0
62677,5.6,9.0
50875,5.3,14.0
260778,6.7,5.0
58492,6.4,88.0
44562,5.5,12.0
37232,6.8,9.0
4929,6.7,192.0
36334,6.9,17.0
9783,5.3,33.0
386826,0.0,
205126,4.2,22.0
98557,5.0,4.0
104,7.2,664.0
10894,6.3,152.0
246449,4.9,19.0
32579,7.0,28.0
1688,6.1,236.0
1999,6.4,89.0
43947,6.3,519.0
24066,5.5,39.0
9709,6.0,59.0
191714,7.3,221.0
25312,5.9,7.0
34106,7.2,79.0
11426,7.2,133.0
13909,7.1,61.0
206284,6.0,24.0
27455,6.3,3.0
66468,4.3,4.0
7973,6.8,52.0
283686,4.6,55.0
15976,7.6,20.0
592,7.5,372.0
74084,0.0,
1651,6.7,32.0
25428,6.5,2.0
298584,4.4,111.0
10758,6.7,129.0
11690,6.6,363.0
3083,7.9,241.0
9344,6.8,279.0
10707,6.9,226.0
15647,5.9,48.0
308529,4.5,99.0
4174,7.3,160.0
20156,6.5,64.0
9464,7.1,166.0
49018,6.8,1737.0
13820,6.7,144.0
18079,7.4,153.0
127918,6.5,39.0
17113,6.5,43.0
129139,5.5,342.0
507,6.1,111.0
4012,6.8,151.0
14054,6.5,48.0
323271,3.0,1.0
10972,6.2,251.0
13066,5.7,12.0
66025,4.5,3.0
11908,5.7,159.0
3082,8.1,856.0
39541,6.4,9.0
1961,5.9,107.0
51820,3.5,1.0
291362,6.6,8.0
30082,6.0,2.0
72913,6.0,2.0
23963,6.6,183.0
29406,6.8,16.0
361505,10.0,2.0
104755,5.1,242.0
253306,6.5,358.0
29595,6.9,24.0
46729,6.8,6.0
294600,6.0,1.0
137347,6.4,13.0
290370,2.6,9.0
426469,7.4,7.0
356841,4.2,13.0
301325,3.3,52.0
347755,7.5,6.0
408,6.9,1914.0
44413,6.8,10.0
39209,5.4,12.0
48463,5.9,18.0
394047,5.3,6.0
312791,5.2,97.0
266034,6.2,32.0
280381,0.0,
2661,6.1,203.0
100,7.5,1648.0
218500,0.0,
309,7.7,207.0
27845,6.7,51.0
25784,5.0,1.0
52790,6.5,6.0
100275,6.1,30.0
295914,0.0,
42033,2.8,10.0
19187,5.9,18.0
46415,2.3,4.0
38570,3.2,34.0
27588,5.0,66.0
223,7.7,336.0
9725,6.0,315.0
28580,7.4,112.0
23730,5.3,62.0
84197,5.9,10.0
46256,5.8,2.0
19997,6.7,79.0
43266,6.8,72.0
278316,4.1,13.0
1412,6.7,185.0
176,7.2,2184.0
39939,6.6,362.0
357834,0.0,
215924,5.7,17.0
480,6.8,57.0
14295,6.8,88.0
11219,6.9,149.0
20770,6.5,101.0
176124,6.3,24.0
500,8.0,3697.0
60400,6.4,8.0
429,8.1,2311.0
310569,7.8,165.0
98369,5.8,25.0
114065,0.0,
89750,6.8,6.0
49951,0.0,
86331,4.1,140.0
355629,0.0,
16433,6.0,11.0
15544,3.9,44.0
43884,6.8,18.0
107315,4.4,12.0
137955,4.8,12.0
13064,6.1,20.0
59917,6.7,13.0
157422,4.2,26.0
310933,2.0,1.0
7553,6.2,237.0
12877,7.2,151.0
39895,6.8,15.0
102840,5.0,1.0
55616,6.9,8.0
29697,6.0,9.0
50037,5.7,77.0
94329,7.3,1055.0
53502,3.1,6.0
202604,4.4,11.0
289,7.9,1422.0
27374,6.1,90.0
26815,7.0,27.0
811,6.3,177.0
1366,7.5,1791.0
244776,4.1,7.0
5769,6.1,39.0
277685,5.5,1047.0
103,8.0,2535.0
11298,6.4,161.0
646,6.9,940.0
93856,4.9,483.0
9003,6.9,449.0
347126,5.7,72.0
10092,5.6,126.0
10643,5.9,43.0
46705,6.9,890.0
546,6.9,144.0
76487,4.6,262.0
5722,6.6,53.0
39833,5.5,21.0
1781,6.7,251.0
18712,6.2,33.0
7944,7.2,44.0
171424,5.0,349.0
361475,7.5,12.0
113947,6.6,179.0
18570,7.4,217.0
83860,6.8,35.0
41469,6.0,20.0
244772,6.7,292.0
50837,6.7,277.0
248774,6.7,187.0
10183,6.7,99.0
159014,7.4,85.0
32456,5.4,24.0
49963,6.6,7.0
13508,7.2,59.0
22597,6.3,25.0
9707,6.7,191.0
37532,6.7,7.0
26791,7.3,4.0
56666,6.1,7.0
8675,6.2,115.0
13132,5.9,30.0
47686,7.7,10.0
46989,6.7,13.0
192132,6.4,348.0
24424,6.8,27.0
13198,6.7,160.0
244267,7.5,1063.0
21413,5.6,17.0
123678,7.5,210.0
13362,6.6,53.0
39183,4.7,3.0
62402,2.8,3.0
206412,4.0,1.0
201132,7.2,29.0
251471,6.4,55.0
112456,4.7,5.0
20296,3.4,6.0
25983,6.0,197.0
66195,6.2,135.0
16155,6.3,16.0
46727,5.2,7.0
55180,6.0,3.0
29015,5.5,11.0
91122,4.4,5.0
18206,6.2,20.0
320146,5.4,25.0
13856,6.6,32.0
219716,0.0,1.0
43630,4.8,2.0
56491,3.3,9.0
99826,8.0,1.0
186935,6.2,32.0
357441,8.0,1.0
19344,6.4,55.0
242083,4.9,23.0
18869,5.4,8.0
26673,3.5,4.0
41830,6.1,6.0
37694,5.5,3.0
63287,6.1,47.0
335874,4.5,2.0
34592,4.7,31.0
92635,4.8,11.0
258755,7.6,26.0
96534,5.7,3.0
21283,5.0,4.0
272724,3.2,3.0
84178,4.9,78.0
101179,5.7,117.0
52462,5.3,3.0
269057,6.6,8.0
287524,4.0,42.0
206213,3.5,34.0
248402,4.1,7.0
29146,6.6,28.0
207769,5.7,92.0
271185,5.5,155.0
29731,5.0,1.0
292539,7.4,8.0
654,8.0,357.0
91070,5.3,66.0
2009,7.3,156.0
323270,5.0,2.0
2652,6.8,701.0
9813,6.1,73.0
60421,7.4,23.0
157354,7.3,390.0
127867,5.8,160.0
3170,6.8,1405.0
14014,6.5,15.0
15708,6.7,56.0
146882,0.0,
215918,5.0,1.0
84200,5.8,110.0
84184,6.4,163.0
45767,5.2,9.0
14823,6.5,34.0
367551,5.0,62.0
343409,2.0,1.0
60243,7.7,469.0
57294,7.0,1.0
11446,6.9,103.0
47889,5.6,10.0
25461,7.8,13.0
905,7.6,45.0
279759,0.0,
78705,7.8,3.0
25212,6.1,7.0
26899,7.3,23.0
146269,0.0,
292483,3.7,25.0
14451,6.1,311.0
10105,6.6,98.0
211557,5.9,8.0
838,6.9,324.0
40862,8.0,6.0
13158,6.5,35.0
84332,6.8,556.0
74510,7.7,43.0
74725,6.0,210.0
58428,5.4,219.0
8416,7.6,127.0
36584,5.6,5.0
13429,4.5,52.0
9022,5.7,209.0
22530,3.8,4.0
288,7.6,334.0
14275,7.7,87.0
2287,5.9,13.0
18734,6.7,31.0
206197,6.5,31.0
26837,5.5,7.0
7859,6.5,240.0
302579,0.0,
51955,0.0,
376004,5.2,16.0
158752,4.8,87.0
40658,6.2,5.0
296943,0.0,
118612,5.6,63.0
138976,4.8,5.0
323967,5.3,26.0
3080,7.4,59.0
2667,6.3,1055.0
9459,7.1,66.0
11598,6.4,66.0
26916,5.5,2.0
181940,0.0,
125263,6.0,2.0
263503,3.0,1.0
324322,5.0,1.0
331493,0.0,
375950,6.0,63.0
278348,4.8,4.0
704,7.3,168.0
70875,0.0,
75986,4.6,4.0
385636,6.0,1.0
14438,7.0,100.0
211086,4.2,3.0
23069,6.1,35.0
83,5.4,315.0
89857,5.8,22.0
30315,5.7,30.0
14358,7.2,8.0
2056,7.4,210.0
41144,6.2,21.0
35199,7.3,10.0
14271,7.8,17.0
16653,7.5,4.0
14757,6.3,32.0
84401,7.0,2.0
23655,5.6,6.0
36825,4.8,4.0
33430,7.0,11.0
12281,6.9,106.0
125052,4.8,4.0
96238,4.0,3.0
30246,5.3,4.0
7301,6.4,26.0
172533,6.0,356.0
180383,7.1,17.0
346,8.2,878.0
84318,6.9,7.0
45145,4.7,13.0
13983,4.9,8.0
45649,5.7,251.0
19844,4.2,11.0
21801,6.2,9.0
43933,6.2,587.0
73511,4.0,1.0
43653,5.0,1.0
139715,4.5,34.0
45380,6.9,22.0
30867,7.0,8.0
81220,5.0,2.0
253626,5.9,208.0
294550,0.0,
90369,7.3,371.0
117942,3.5,14.0
380097,0.0,
322194,3.4,4.0
98568,6.5,49.0
119657,0.0,
380733,5.2,3.0
285743,6.0,2.0
362765,0.0,
379532,5.5,1.0
253261,5.0,1.0
297100,2.0,1.0
15239,6.3,113.0
94072,4.3,4.0
4107,7.2,53.0
325579,2.4,4.0
15624,6.2,38.0
17287,5.9,41.0
198370,0.0,
3062,6.1,37.0
328307,8.0,1.0
15389,7.0,38.0
464,6.9,42.0
308467,4.2,5.0
8193,6.7,554.0
188166,6.9,462.0
23827,5.9,1316.0
1282,7.2,52.0
762,7.8,1708.0
64499,7.0,7.0
281189,1.0,1.0
1435,7.5,22.0
47546,3.8,5.0
189711,5.0,2.0
19204,6.6,117.0
9029,5.8,923.0
18045,5.5,22.0
11240,6.6,51.0
43743,0.0,
157909,5.6,4.0
10238,7.8,115.0
3059,7.4,60.0
15800,6.3,22.0
65203,5.0,19.0
764,7.3,894.0
103620,6.0,316.0
319069,5.1,8.0
14278,6.9,23.0
25678,4.9,49.0
79161,6.8,6.0
371690,4.7,3.0
389,8.2,2078.0
52032,7.6,9.0
3078,7.7,275.0
38810,6.9,332.0
21525,8.0,26.0
55123,6.2,11.0
11980,6.4,138.0
11956,6.1,16.0
1550,6.4,64.0
162396,0.0,
26518,6.3,36.0
8942,6.4,64.0
68412,4.8,4.0
2786,7.6,127.0
87943,7.3,2.0
73981,5.5,3.0
91721,7.0,2.0
118452,3.0,1.0
47534,5.3,4.0
40914,2.8,6.0
365052,7.0,1.0
13282,5.9,124.0
250184,6.8,3.0
426067,0.0,
324352,0.0,
318040,6.2,11.0
27420,5.0,22.0
80468,5.7,45.0
84188,6.3,221.0
2255,6.7,433.0
50035,6.3,23.0
300327,0.0,
14290,6.5,27.0
29371,5.7,13.0
44490,5.7,16.0
32222,5.0,4.0
378237,0.0,
431,6.9,1069.0
76996,5.8,9.0
51942,7.5,12.0
1424,4.9,11.0
60420,6.4,381.0
325123,3.0,1.0
142132,5.5,2.0
20520,7.0,3.0
109729,4.1,75.0
78307,5.9,6.0
12247,6.9,57.0
29917,6.6,523.0
70687,4.8,3.0
60463,5.5,4.0
46252,0.0,
24869,6.4,101.0
77934,5.7,7.0
34697,5.0,12.0
320435,0.0,
150211,4.2,14.0
306667,5.5,2.0
274758,0.0,
3060,7.0,21.0
40963,10.0,1.0
173224,7.7,3.0
18533,6.9,733.0
376010,0.0,
139948,6.9,6.0
77332,5.2,10.0
70478,4.3,5.0
35073,6.7,41.0
9659,6.6,1213.0
10218,6.8,253.0
391,7.6,883.0
43595,5.1,27.0
194588,0.0,
54897,6.5,10.0
83588,6.6,7.0
53256,6.3,31.0
40920,8.0,2.0
287815,8.0,1.0
54702,4.9,14.0
176074,5.5,2.0
69270,4.6,24.0
5759,5.8,23.0
402515,0.0,
126141,7.7,3.0
48035,7.8,65.0
14758,6.1,34.0
13363,7.7,687.0
37985,6.8,4.0
25786,4.6,9.0
36549,6.0,4.0
361398,0.0,
289180,6.5,4.0
288927,0.0,
21334,7.8,112.0
79120,7.4,163.0
27995,6.1,25.0
253290,0.0,
344466,0.0,
55420,6.8,527.0
5822,4.6,18.0
408429,5.0,1.0
39141,5.5,19.0
5723,7.3,453.0
28666,4.9,4.0
30979,5.5,2.0
50497,5.8,49.0
354624,0.0,
13187,7.5,153.0
335244,0.0,
178862,7.2,11.0
331745,6.8,6.0
1779,7.4,90.0
282128,0.0,
86812,6.3,108.0
38786,0.0,
84355,6.5,137.0
18632,5.9,24.0
40652,7.1,20.0
339408,6.5,178.0
266857,0.0,
18925,6.6,64.0
299245,4.9,361.0
985,7.5,485.0
34101,5.7,19.0
9821,7.1,51.0
65448,4.9,8.0
18841,6.5,30.0
272726,0.0,
175291,6.3,155.0
80215,7.4,203.0
13538,5.2,40.0
51130,7.0,2.0
270554,5.0,1.0
72086,7.3,6.0
268917,5.5,2.0
64973,6.4,4.0
473,7.1,586.0
90414,6.0,1.0
111794,3.7,3.0
360188,3.3,3.0
9372,6.6,506.0
85860,4.5,11.0
244534,5.2,58.0
33468,4.4,32.0
294086,6.4,4.0
139998,6.7,10.0
74777,5.8,121.0
16388,6.3,23.0
159770,6.0,42.0
42109,6.0,2.0
47607,5.6,59.0
193603,5.1,6.0
84659,5.0,1.0
322745,8.3,3.0
20981,6.9,41.0
174362,5.0,1.0
242095,5.8,631.0
250902,5.7,3.0
158895,6.6,4.0
222250,6.8,2.0
18292,6.4,36.0
125537,7.0,1.0
326576,2.0,1.0
228550,3.2,8.0
13963,7.9,64.0
290391,3.5,2.0
44770,6.4,15.0
69382,0.0,
40769,6.1,8.0
220490,0.0,
42151,6.3,26.0
2292,7.4,755.0
42497,6.0,9.0
33693,6.3,8.0
14585,6.8,44.0
185465,5.5,2.0
38780,6.0,131.0
14022,6.4,77.0
366967,0.0,
255266,6.0,1.0
17345,6.8,19.0
226458,4.7,79.0
24055,6.2,15.0
287625,0.0,
44990,5.6,12.0
86304,4.2,13.0
692,6.2,110.0
39851,6.7,17.0
13898,6.6,17.0
157185,2.0,1.0
36095,7.4,63.0
182291,6.0,2.0
286939,0.0,
124606,6.0,1.0
14337,6.9,658.0
67238,7.5,2.0
9367,6.6,238.0
72766,5.9,5.0
231617,7.0,6.0
126186,5.7,7.0
25975,6.3,16.0
